2010,MD,5544364296,6768842221,1039304670,13352511187,4768638753,1925146059,11883676934
2010,MA,6476419816,7918290534,1175523985,15570234335,5536312788,2746541434,14067276358
2010,MI,10516655062,6299321280,2575798770,19401179865,6046626936,2857136419,17227515448
2010,MN,6309625121,2826413594,1326127221,10639250907,3962598118,1349709227,8927287559
2010,MS,2109083128,1387175312,945970714,4443683166,1651701921,498594018,3990876411
2010,MO,2971264926,5630271605,1515939422,10157111580,3773166932,1030091851,8923447598
2010,MT,753975861,472857254,259303517,1616262353,595725171,172491581,1498251885
2010,NE,1220465955,1982659426,469502537,3693929543,1375800034,468113215,3247970464
2010,NV,1406630016,2536243669,367140330,4310014015,1428341688,515922898,3592993789
2010,NH,902020090,1556719287,351278573,2810017950,1029385441,415872518,2576955962
2010,NJ,9412794669,14020468467,2422449129,25856286143,9318553715,3594862532,24261391884
2010,NM,2384730133,583304110,789308954,3760801165,1267211758,390637261,3217328270
2010,NY,23438008008,28305667322,5122663984,57146375462,22419307008,9503553756,50251460977
2010,NC,7602929918,3462346044,1991491095,13056767057,5495032747,1445007175,12200362233
2010,ND,552862357,406393188,277988785,1256047706,405128999,122535846,1000094934
2010,OH,10017539556,10144536970,2452032415,22729890148,7436422114,2515056460,19801670257
2010,OK,2726115999,1873903735,978846763,5699757846,2091723624,624221998,5192123907
2010,OR,2945986278,2372182491,820955186,6211293861,1936211419,901639318,5401667148
2010,PA,9456501679,14061527304,2887079280,26408846275,9078091010,3176888523,22733517840
2010,RI,790259775,1212447311,259486200,2262193286,834178235,352977033,2136581790
2010,SC,3431141778,3311860729,1092173626,7837314357,2651843810,785026901,6566165284
2010,SD,404401921,628682326,253760770,1300147427,444366719,126559854,1115860774
2010,TN,3842346122,3527454278,1158246788,8528047188,3400112306,1008550712,7894660528
2010,TX,19714161674,22445948120,7787692218,50045607224,19686185123,3015717309,42621885838
2010,UT,2283682858,1620527141,560351904,4464561903,1489881493,614804326,3635085052
2010,VT,1337033588,127223362,174139169,1638396119,572576744,201250832,1463791829
2010,VA,5485997393,7679759111,1527092871,14692849375,5674421720,1850324993,13193632546
2010,WA,6931626917,3484565849,1401294905,11817487671,4053728130,1262584164,9832912883
2010,WV,1899967249,992006467,536423661,3432220414,1115189822,719993741,3315648030
2010,WI,4975032677,4966613599,1163102697,11104748973,3763087242,1872609599,9918809062
2010,WY,880853377,499710655,124360143,1708365142,527000025,192181725,1334654598
2009,AL,4166017520,2264531517,777590595,7239082808,2538696534,995728866,6683843310
2009,AK,1459658387,488356473,314949137,2262963997,605309764,394575674,2007319038
2009,AZ,4628420749,3995019230,1164199386,9792302834,3531455165,845882579,8726755413
2009,AR,2684309152,1579830791,556500053,4823956325,1716716223,448615309,4240839481
2009,CA,40605912598,20895829374,9185270153,70687012125,24365951573,7573922649,60080929319
2009,CO,3670240349,4091396649,578232661,8353848995,2970930299,686310904,7187266665
2009,CT,3842177218,5588751223,440826179,9871754620,3444803590,1330076790,8708293659
2009,DE,1094909162,517796182,142427844,1755133188,595656994,262135049,1518785882
2009,DC,-2,1475282770,175731539,1651014309,395532249,53516401,1352904776
2009,FL,9047588162,14579923292,2694578762,26322090216,8945024413,2693245815,23328028223
2009,GA,7780724578,8548478190,1688274307,18017477075,7143975974,2045122775,15976944539
2009,HI,2205031512,91241115,305550030,2601822657,868443739,342919294,2225438009
2009,ID,1509815356,504812166,229156152,2243783674,826522070,267651824,1957740300
2009,IL,7324749806,16041220503,3146740570,26512710879,9200780130,3281006889,23495270931
2009,IN,4964927860,6157979738,1432812979,12569782377,3710505547,1639628245,9680895068
2009,IA,2545360499,2527382895,443826964,5519853647,2085292332,624586595,4731463412
2009,KS,3323345959,1874079331,453607581,5754448674,2131867271,539367250,4806603372
2009,KY,3802149543,2107586734,731351074,6641128107,2497940905,785432364,5886890257
2009,LA,3740261661,3095662120,1264057227,8099981008,2886091052,955366903,7276651244
2009,ME,1127032407,1200933382,245718546,2575515536,899047406,370583243,2350447327
2009,MD,5698735025,6703925878,694846712,13097507615,4715494613,1773296983,11591965203
2009,MA,6036201749,7790028074,1276249818,15102479641,5471800817,2666870445,13937096519
2009,MI,10904986731,6416498695,2253644499,19585634907,6092786143,2813156066,17217584129
2009,MN,6914839399,2841829298,632056682,10542302845,3890982226,1613131222,9182280891
2009,MS,2334355424,1346265671,675971958,4360701899,1628917874,494847885,3967232403
2009,MO,3425715950,5741180594,833909356,10042752977,3742157266,998610449,8827224350
2009,MT,774091367,489889335,199016871,1595197174,571818874,162073122,1436061681
2009,NE,1213317455,1939485214,280666224,3455794067,1370627572,450345155,3053574788
2009,NV,1362122996,2654134030,434483882,4450740908,1423181362,523471490,3606035204
2009,NH,1003249445,1566546946,147318280,2717114671,1001598794,383561682,2490622506
2009,NJ,10558101458,13736045234,1040732990,25335461478,8958240849,3329813779,23446911138
2009,NM,2675916432,570982590,569047446,3820116101,1262434884,392631682,3186252430
2009,NY,25346556089,26703202874,3220416965,55558189718,21827433438,9072740319,48635363039
2009,NC,8401248921,3515647895,1406049098,13322945914,5851080457,1439718543,12598382313
2009,ND,408004228,513653668,161484396,1102478710,386587329,113367278,928527769
2009,OH,10297734842,10259560064,1685616693,22335976280,7302474749,2425987597,19387317649
2009,OK,3042487056,1802446910,770745006,5729610088,2059085862,584338406,5082062487
2009,OR,3117302545,2287849151,670547136,6145206344,1948924024,938112760,5529830998
2009,PA,9920339714,13838923144,1868033505,25632072369,8725192001,2993434199,21831816127
2009,RI,817589803,1199044403,215514326,2232148532,825839590,339835657,2139317208
2009,SC,3679907003,3258763417,762296986,7702962105,2719580648,786958761,6626763403
2009,SD,410178842,616117366,203353626,1241891875,421782446,118218336,1080054252
2009,TN,3809467432,3539324989,935135449,8283927870,3368416674,963176850,7768062819
2009,TX,19973128668,21889406551,5014819869,46962119416,18866604132,2872423350,40688181381
2009,UT,2387698266,1589970270,565021823,4542690359,1500840247,613409137,3638774766
2009,VT,1346299966,121921534,102784963,1571006463,551703336,194306489,1413328581
2009,VA,6303648271,7746271588,914523791,14964443650,5737097276,1973691776,13505290260
2009,WA,7146394356,3371666727,1385449079,11903510162,4050112414,1339696740,9940325225
2009,WV,1938999399,973862902,366038476,3281384762,1114275450,543052559,2998656644
